text,mean_rating,bigram_log_prob,bigram_mean_log_prob,bigram_slor,trigram_log_prob,trigram_mean_log_prob,trigram_slor
A good deal gives me the feeling that I have been for a nice seven-day trip to the Bahamas. ',3.35714285714,-91.00368907934788,-4.789667846281468,28.859220004531565,-94.7064761673916,-4.984551377231137,25.156432916487844
"It is excellent for skiing since lateral hopping motion can be used , the calves are well stretched and can also develop posture , balance and coordination.",2.28571428571,-183.1575194126463,-7.326300776505852,7.585406071850258,-179.9845571545005,-7.19938228618002,10.758368329996074
The biggest area where Renault score is comfort and equipment.,1.4,-59.96276969920444,-5.996276969920444,5.918564723031892,-59.29594105627337,-5.929594105627337,6.585393365962965
"Any previous wheel- pit at this site , however, could have been either demolished and rebuilt or enlarged to take the new wheel.",3.4,-139.44132961258921,-6.338242255117692,17.76812812859785,-139.19126887149008,-6.326875857795003,18.018188869696985
Along the flanks are arrays of proprioceptors which partially acts as external arteries.,2.92857142857,-67.15880863182943,-5.166062202448417,2.263901663431753,-66.75654701608337,-5.135119001237182,2.666163279177809
North Harbour coach Brad Meurant said : ' Everybody helped his comrades .,3.8125,-77.8474086335078,-7.7847408633507795,9.077250953601137,-79.71019997373998,-7.971019997373998,7.214459613368959
"Powerful explosive eruption of gas -charged magma originating in the upper mantle produce small , shallow craters called maars .",3.0625,-134.6512618436337,-7.920662461390218,5.583078074982666,-133.7675296849426,-7.868678216761329,6.466810233673783
Risk of change in the expected long-term rate of economic growth.,2.8,-70.6925859740474,-6.426598724913401,4.9567749296882795,-70.41282188524862,-6.401165625931693,5.236539018487065
She stood outside the elevators in the hospital's main entrance with other visitors.,4.0,-55.134248759195934,-4.2410960583996875,12.927633746105776,-55.25421344254092,-4.250324110964686,12.807669062760787
A similar picture emerges in relation to the distribution of gross earnings among female manual workers .,4.0,-117.16865426656712,-7.323040891660445,22.74931046027187,-114.70995390426808,-7.169372119016755,25.208010822570913
Solicitors and qualified members of the Institute of Legal Executives .,3.4,-49.573736018124606,-4.957373601812461,14.344184095315711,-48.12172585848257,-4.812172585848257,15.796194254957747
"They are also fundamental to improve the quality and quantity of provision of health and social services , and to combat poverty.",3.78571428571,-120.57348684357743,-5.741594611598925,23.639259598714062,-121.26587418104073,-5.7745654371924156,22.94687226125076
"Such orders may be added before Parliament and it was discussed on December 6, 1977 .",3.82352941176,-89.6018752747331,-5.9734583516488735,13.911988873360727,-89.85009394775786,-5.990006263183857,13.663770200335975
"' Yes , well, I always thought Augustine was a bit simple in its ideas , William , waspishly , as if he were talking about a rival academic.",2.4,-164.5510200516893,-6.856292502153721,26.321310715033547,-162.32534130080126,-6.763555887533386,28.546989465921598
The origins of Brazil's export success in military trainers and small civilian aircraft was quite different.,3.75,-98.71067164410826,-6.169416977756766,5.109206062844478,-98.05950057980954,-6.128718786238096,5.760377127143201
"To my officers , it says why should we bother.",3.07692307692,-56.7306310041687,-6.303403444907634,10.399625572507617,-55.43151249470146,-6.159056943855718,11.698744081974858
Her Royal Highness traveled in an aircraft of the Queen's plane and was accompanied by Mrs Harry Cotterell .,2.75,-105.6138217529044,-5.867434541828022,17.026235211635168,-105.78697615189756,-5.877054230660976,16.853080812642006
"In the last two years of the war , I was in court visit each station and squadron in my endless quest for Pathfinders .",1.85714285714,-133.2984931014997,-5.795586656586943,27.274120426514486,-130.2818763711682,-5.664429407442096,30.290737156845978
EU does not concern itself with national health and education policies.,4.0,-66.26218199661756,-6.023834726965233,4.93582140534204,-65.98080609825368,-5.998255099841244,5.217197303705916
"The manager makes all the decisions and issues instructions, expecting them to be obeyed without question.",4.0,-95.58767548248042,-5.974229717655026,10.211274111900693,-95.45228347901238,-5.965767717438274,10.346666115368734
"Now I understand why they paid Macaulay Culkin $ 3,000,000 - he deserved it .",4.0,-62.67982010893742,-5.223318342411452,20.527776362551222,-61.501357058343075,-5.125113088195256,21.706239413145568
This time there were windows to the child ( invisible competitor ) so your child can see how chocolate was on each trial.,1.2,-135.33996504494823,-6.44476024023563,16.870350200839482,-136.01761583781638,-6.477029325610304,16.192699407971332
It is of such character string comparisons formats that we now turn .,1.52941176471,-88.39094577432755,-7.365912147860629,12.335178601678379,-88.80126643789907,-7.40010553649159,11.924857938106854
"He has been with me too , Brother, ' Tundrish replied simply .",3.75,-58.01317090096639,-5.801317090096639,15.813003126136607,-59.94665160355349,-5.994665160355349,13.879522423549503
"He had noted with approval the hot tears of Antiochus III , when the rebellious Achaeus was brought to him """" bound hand and foot """" ( 8.20.9 ) .",3.0625,-148.11263481429552,-6.17135978392898,12.89401600374805,-147.04009067797887,-6.126670444915786,13.9665601400647
Of the 18 patients who were alive at short term follow up (mean (range ) 19.4 ( 10-33 ) months) was 14 still alive in 1992 ( 69 ( 61-83 ) months ) .,2.07142857143,-192.75170071962458,-8.03132086331769,10.121473293273937,-190.0017233430618,-7.916738472627575,12.871450669836719
"He took the gun and went to the door , checking the horse and cart was still securely bound .",3.4375,-114.23539111660202,-6.346410617589001,23.52136724195276,-111.76034240014272,-6.20890791111904,25.996415958412058
"Front sash window , original fireplace , built in single wardrobes , radiator , power points , stripped wood flooring.",2.71428571429,-155.50047908516692,-10.366698605677794,-7.437580108880098,-154.88637964086539,-10.32575864272436,-6.823480664578568
The result has been to destroy much of the progress in health care in the years prior to every dispute .,3.8125,-114.7002830468775,-5.735014152343875,25.280311994490944,-114.68232288315215,-5.734116144157608,25.298272158216292
Laughter shone in his eyes when he met her belligerent stare.,3.78571428571,-60.87965908323467,-5.534514462112242,9.940950621983205,-61.54188255597976,-5.59471659599816,9.278727149238115
"They were just minutes from the train station , the service was frequent .",3.25,-80.4755792586512,-6.7062982715542665,12.585239342777555,-81.1341185952475,-6.761176549603959,11.92670000618125
"Perhaps most significant of all, three of boxing 's all-time greats - Ali , Robinson and Armstrong - was born into comfortable circumstances.",2.07142857143,-131.46172097281837,-6.919037945937809,6.808744119983373,-132.56488949087182,-6.9770994468879906,5.705575601929922
"Halifax Building Society, where the bombers had placed his unit , is now a pile of rubble .",2.63636363636,-88.20950206899961,-5.513093879312476,13.800313496350512,-87.56800186209146,-5.4730001163807165,14.44181370325866
Michael Ryan has set for a rapprochement between deconstruction and Marxism.,2.71428571429,-62.978925912517354,-5.725356901137942,-1.4045769067263763,-62.80346892843121,-5.709406266221019,-1.2291199226402298
There is no other catalog quite like OXFAM Christmas catalog.,3.75,-41.65998131201338,-4.165998131201338,12.391822194966053,-39.80640031215317,-3.980640031215317,14.24540319482626
"Unless there are more resources pumped in, this is going to happen , she says.",4.0,-77.45343632409651,-5.532388308864037,18.93139411757845,-77.2708413262221,-5.5193458090158645,19.113989115452867
It was a way of thinking and behaving .,4.0,-44.67751907638207,-5.584689884547759,12.380079010991793,-43.88289696078983,-5.485362120098729,13.174701126584033
"Yes,"""" she said briefly , and for a while they studied each other .",3.8,-61.7594768472677,-5.146623070605641,20.297748111761116,-59.81701606281793,-4.98475133856816,22.240208896210888
The parts of the law are arranged in three groups .,3.78571428571,-55.69861236548877,-5.569861236548877,17.09761534951798,-53.93621373531113,-5.393621373531113,18.860013979695623
"Oddly , his only international appearance for the English against the Scottish League in 1914.",2.75,-101.87810769803086,-7.27700769271649,3.8803163987135747,-100.36853291106397,-7.169180922218855,5.389891185680469
Through discussions information from other sites are confidential.,2.5,-60.3272689194254,-7.540908614928175,1.8952577900434022,-59.77165513648594,-7.4714568920607425,2.4508715729828623
"A prime minister can not safely delegate its investigation because , once adopted , these rules affect the lives of 56 million Britons .",3.57142857143,-165.35876690231163,-7.874226995348173,17.68684687481513,-164.01589927607748,-7.810280917908451,19.029714501049284
"Somewhere in the silence between them a phone began urgency , persistent ring .",1.75,-99.98814585370135,-8.332345487808446,7.047982711145465,-98.42469057555839,-8.202057547963198,8.611437989288433
In a number of cases reminders were necessary ( both in writing and by telephone ) .,4.0,-102.52950902083887,-7.323536358631348,15.007789119116595,-98.74797352261476,-7.053426680186768,18.78932461734071
"However , things may look quite different from the angle of them just above the lower limit.",2.4,-87.49017448594826,-5.468135905371766,23.160552157880616,-86.36282882441839,-5.397676801526149,24.28789781941049
"Repeat what they hear , women on the right claim that something called """" Salvadorean democracy """" is in danger.",2.5,-92.05205607218807,-5.4148268277757685,9.97088422819212,-91.19664571014079,-5.364508571184752,10.8262945902394
Thomson Holidays include an airline (backward integration) and a chain of travel agencies (forward integration) .,3.6,-83.22924077136278,-6.402249290104829,6.282603426234246,-82.20090626883163,-6.323146636063972,7.310937928765398
Some of London's historic houses can still be seen as they were intended.,3.8125,-57.71567690695156,-4.439667454380889,23.64524631995586,-60.058557239073004,-4.619889018390231,21.302365987834413
Table I summarizes the clinical features of these patients .,3.76923076923,-67.88711629674346,-7.5430129218603845,10.56195782156368,-66.95318778302507,-7.439243087002786,11.495886335282066
"Further information from SS Langer, RSC , Burlington House , Piccadilly , London W1V 0BN .",2.61538461538,-82.26606942696337,-6.855505785580281,3.339899677387862,-81.87969564835898,-6.823307970696582,3.7262734559922563
"The Jarisch - Herxheimer reaction , usually abbreviated as """" Herxheimer ' reaction following the first dose for the treatment of syphilis in a percentage of cases.",2.28571428571,-119.72406320277192,-5.205394052294431,13.760478774241719,-118.47537130684125,-5.151103100297446,15.00917067017238
"Ideally, this would not be necessary if those submitting them has a vision for and support the work financially.",2.5,-111.59754963406803,-5.873555243898317,3.5406850974969473,-110.58763581228084,-5.820401884856886,4.550598919284141
"Looking around the room , on the old , worn furniture , I realized that Herbert must be very bad .",2.2,-111.09742815186972,-6.535142832462925,31.19335051329965,-110.330897574412,-6.4900527984948235,31.959881090757364
They will be joined by John Tierney and John Kerr.,3.75,-40.16099841647425,-4.016099841647425,18.21989532384329,-40.49648506452348,-4.049648506452348,17.884408675794056
Nevertheless trophy sitting in Jim office at Peel Park and will stay there .,1.64285714286,-97.84996533634707,-7.526920410488236,8.600155322332768,-97.55016875723925,-7.50385913517225,8.899951901440588
Homology search in Leeds and Swiss protein databases failed to detect any significant similarity with other proteins.,3.76923076923,-122.76439655956125,-7.221435091738897,-0.015427320123066579,-121.51593492213988,-7.147996171890581,1.233034317298305
' It may have something to do with Angy murder.,2.0,-41.618074263320885,-4.624230473702321,12.395045814096243,-41.337849657503504,-4.5930944063892785,12.675270419913623
"Farmers , who see themselves as guardians of the west , saying that grazing generate economic stability and feeds the nation.",2.23529411765,-147.4513323755876,-7.7605964408204,11.197241048720741,-147.72695181121898,-7.775102726906262,10.921621613089371
"A water softener works on the principle of """" ion exchange """" .",4.0,-68.09619102318732,-6.809619102318732,18.551467577234433,-67.77912505588203,-6.777912505588203,18.868533544539716
"Steve Jones (he speaks specifically about Jones ' zealous Christianity) : """" Many people are simply uncomfortable with some people """" over - religious """"or whatever you call it .",2.38461538462,-180.31198475472422,-8.195999307032919,7.265807260942722,-178.78283799446692,-8.126492636112133,8.794954021200027
"Lorne plateau is formed of Devonian andesitic lava and tuffs that are concurrent with Lagalochan intrusion and mineralization, and unconformably lie over Dalradian schists .",2.63636363636,-102.71670918889929,-4.279862882870804,3.4879558988673836,-101.89767967132131,-4.245736652971721,4.306985416445357
Many of them also offer a mail order service,4.0,-64.91632100976253,-7.212924556640281,5.936064369738659,-63.257999225788225,-7.0286665806431365,7.594386153712961
"He looked up at Athelstan , his face beaming with pride.",3.75,-49.01075396288756,-4.901075396288756,14.124747735953378,-45.522798064020186,-4.5522798064020185,17.612703634820754
"She was used to drive the luxurious Saab at this time, although the first charge had paralyzed her considerably.",1.9375,-84.5790161528759,-4.451527165940837,16.75637223873626,-86.10332748443794,-4.531754078128313,15.232060907174215
We want to give children positive memories that they can draw on in difficult times at home to build a better country .,3.8,-137.6291951444029,-6.255872506563768,27.563785631213136,-137.42840972429383,-6.24674589655881,27.764571051322207
'The PLO was trying to sabotage the departure of Muslims.,3.75,-43.702604548008395,-4.85584494977871,6.861933835631554,-43.2729421696557,-4.8081046855173,7.291596213984249
"MOTOROLA get GLOVES OFF IN BATTLE WITH HIS old rival, Prices PowerPC PRICED TO BEAT PENTIUM",1.9,-17.99286043367407,-1.1245537771046294,0.0,-17.99286043367407,-1.1245537771046294,0.0
"Like many popular assumptions about the subject, this is wrong .",3.8,-59.65698639885483,-5.965698639885483,13.267725564341,-60.60403964760329,-6.0604039647603285,12.320672315592546
"Mutalibov told Izvestiya , from his hiding place in Russia , that the charges were political persecution .",3.78571428571,-95.84234139376558,-6.389489426251038,14.513884616669358,-95.86306465960251,-6.390870977306834,14.493161350832423
For Commercial Union market model explained 25 percent of the variation between the returns .,1.6,-115.1304059422488,-8.223600424446342,7.799085968480128,-113.18679386525251,-8.08477099037518,9.742698045476416
"My suggestion , I assure you, will be of mutual benefit. '",3.8125,-65.50900641269921,-6.550900641269921,10.914944116319674,-64.13735647280265,-6.413735647280265,12.28659405621623
Only in John's Gospel he makes a curious and deeply interesting statement .,3.14285714286,-90.62997951875495,-7.552498293229579,13.74988688281394,-89.68707092317389,-7.473922576931158,14.692795478394999
They were returning from a day repair and construction work on a military base in Omagh .,2.8,-86.68265789383526,-5.4176661183647035,24.27339153332464,-87.6308624351302,-5.476928902195637,23.3251869920297
In one area ... four halls had their roofs burned off.,3.0,-75.63186125702893,-7.563186125702893,3.876632262564769,-75.81353522086617,-7.5813535220866175,3.694958298727528
"The buildings were transformed either pour into a gallery of Bohemian art of František Josef CuBr and Pilar, in 1960.",1.52941176471,-114.60748886762985,-5.730374443381493,0.5298248298979189,-114.06546033673904,-5.703273016836952,1.0718533607887366
But the other part cried out against the very thought that she is someone else's wife .,3.5,-95.60287254409418,-5.975179534005886,23.541169473752532,-97.1861300540369,-6.074133128377306,21.95791196380982
These problems or investigation is expected to be diverse.,1.75,-47.021320442540706,-5.2245911602823005,11.577397847574069,-44.765938343953046,-4.973993149328116,13.832779946161729
Between August 1975 and December 1978 in COS -B satellite observed 2CG342 - 02 on five occasions and cataloged it as the tenth strongest γ - ray source.,2.6,-158.32690228681707,-6.596954261950711,1.9825257650678907,-157.22718764640314,-6.551132818600131,3.0822404054818264
"' We sent our rescue team as soon as we could, but it was too late, he says .",3.57142857143,-102.81019414367485,-6.047658479039697,19.952590606321294,-99.65795515136601,-5.862232655962707,23.104829598630133
"Not like a Saturday night at all though , not really. '",3.57142857143,-63.957985094058415,-6.395798509405841,13.690480187414693,-65.23615007917941,-6.523615007917941,12.412315202293698
Hopeful for what he did not want to miss when it fails,1.75,-59.70764327090071,-4.975636939241726,18.531895603943973,-57.47828038386387,-4.789856698655322,20.761258490980815
And what would you have done if Schemichal got hold of you and threw you off that last night ?,3.76923076923,-105.48211388558514,-5.551690204504481,23.55475472580119,-105.265901145353,-5.540310586597526,23.770967466033326
I should add that the argument he also invited my attention to paragraph 5 ( 7 ) and I will refer to that:,1.75,-134.21469171000203,-6.391175795714382,24.891405372284254,-134.57228317494403,-6.408203960711621,24.53381390734225
"Once I was happy with the bottom group I copied it, like a mirror , on top of the image .",3.25,-108.76283712608307,-5.724359848741214,24.440098694057383,-109.96962197332124,-5.787874840701118,23.233313846819215
"From then on , the path to the double helix clear.",1.4,-48.68355662117311,-4.868355662117311,9.237050359054912,-48.29257767238272,-4.829257767238272,9.628029307845303
Sun is also preparing its Scorpion eight-way Sparc desktop computer for launch at Sunworld show at 11 May.,2.8,-108.34537844872324,-6.019187691595736,-5.419824791889383,-107.79367906044186,-5.9885377255801036,-4.868125403608005
"Therefore, political and economic accounting of the costs and benefits of soil conservation programs for others outside the directly affected areas are potentially relevant.",3.57142857143,-170.3800142146037,-7.099167258941821,3.1858567346665723,-165.7195819863838,-6.904982582765991,7.84628896288649
Does he further agree that there is a need to reopen the neighborhood police stations and putting more emphasis on community policing ?,2.71428571429,-131.31228320028305,-5.968740145467411,20.227289007915488,-136.7426998836002,-6.215577267436373,14.796872324598326
Fourteen days later Edward sealed text and issued it to all women .,2.38461538462,-98.70238233777349,-8.225198528147791,5.899683525269339,-98.16518923557796,-8.180432436298164,6.436876627464869
Since then it has been so intensely followed as many full-length TV shows .,2.3125,-79.34017454929584,-6.103090349945834,20.728561782660293,-80.27663590661652,-6.1751258389705015,19.792100425339612
Questionnaire sent by mail will not be returned and refused interviews .,2.07142857143,-76.97841301941185,-6.998037547219258,5.896459906139157,-75.35439975332315,-6.850399977574832,7.520473172227852
"Twice I ran dangerously close to the edge , my eyes dazzled and eyelid drooping.",3.30769230769,-109.46558609646485,-7.818970435461774,6.805981017871787,-108.44968555343587,-7.746406110959705,7.8218815609007635
"The operation will eventually involve more than 35,000 troops from at least nine countries.",4.0,-82.38050790608517,-5.884321993291798,15.547054547895812,-83.3349294271312,-5.9524949590808,14.592633026849782
UI will no longer be just a claim body or a marketing arm for USL .,2.875,-84.49750464058391,-5.633166976038927,13.409795064578717,-85.30410019865973,-5.686940013243982,12.603199506502904
Before explaining how to tackle a course race is worth looking at what makes a sailor go faster than another .,1.6,-142.84455038003443,-7.142227519001722,25.308633791134753,-143.98087612342698,-7.199043806171349,24.172308047742206
Only there was anything else she could go .,1.5,-40.80779456909628,-5.100974321137035,22.882169620137624,-40.82161007965424,-5.10270125995678,22.868354109579663
"Although his features looked as if they had been carved out of the rock, in the depths of his eyes touched something .",2.0,-111.39515240439385,-5.063416018381539,32.716971069333795,-108.96960926743392,-4.953164057610633,35.142514206293725
"In both subjects , however, the status quo changed radically in comparison to 1979.",4.0,-69.79181468566813,-5.3686011296667795,22.796973971696843,-68.54012942911656,-5.272317648393582,24.04865922824841
"These percentages were not uniform across the country , local specialties dictated what was available .",4.0,-110.55609039650682,-7.896863599750487,14.046459842791577,-107.10842973676682,-7.650602124054773,17.494120502531572
We may never know the exact number of deaths.,4.0,-43.628921825032585,-4.847657980559176,13.89034457348658,-44.63446073514308,-4.959384526127009,12.884805663376085
This was rejected on 17 April and 18 respectively .,3.14285714286,-69.67852749909282,-7.742058611010314,9.557339945490398,-69.16182740422497,-7.68464748935833,10.074040040358256
"Women , Art and Society is a synthesis of the work has been progressing for twenty years about women and the visual arts .",1.8,-147.9155335303352,-6.723433342287964,22.201525466648576,-149.47967958400608,-6.794530890182094,20.637379412977708
At his own expense he established no less than ten p.m. charitable schools in Pembrokeshire alone.,2.4,-106.17081708689966,-6.635676067931229,9.520268325493177,-104.56361269198982,-6.535225793249364,11.12747272040302
Ground deformation during an earthquake could bend pipes as if they were drawn copper wire.,3.33333333333,-121.17745491346976,-8.078496994231317,10.208741268298397,-120.92923624044501,-8.061949082696334,10.456959941323149
"Within a few days of his election he already knew that the way to achieve this """" new Pentecost """" was an Ecumenical Council.",3.53846153846,-92.32491240570788,-4.196586927532176,33.97602459818292,-94.23467648183713,-4.283394385538052,32.06626052205367
To follow Jesus as his disciples means that we also encounter resistance to live like him .,3.78571428571,-110.42576408024335,-6.90161025501521,19.851276862229568,-109.9442935372983,-6.871518346081143,20.33274740517463
His wheel ran into the wet grass and the machine crumpled and fell to his knees like an animal shot in the chest.,2.94117647059,-128.8229584562472,-5.600998193749878,29.695979427325625,-129.3233101969548,-5.622752617258904,29.195627686618025
"Jenna stopped and faced him angry, but before she could speak he tilted her face with a strong brown hand .",2.6875,-115.95657347361505,-5.797828673680753,19.49852082598288,-117.01990726955971,-5.850995363477986,18.43518703003822
" I look at you, """" said Grainne softly , """"and I do not see travesties .",4.0,-49.61633384234501,-4.134694486862084,19.884664346077976,-49.118745203748986,-4.093228766979082,20.382252984673997
Next day one of 252 Squadron newcomers Beaufighter ( T3237 ) was mistaken for a Ju88 while on a local flight.,2.84615384615,-106.22239499298273,-5.590652368051723,13.858108382184668,-104.95712448438249,-5.524059183388552,15.123378890784906
"Carrington saw the ocean for the first two hours , mesmerized by the Scandinavian night, then went to sleep .",3.29411764706,-99.22368760282733,-5.512427089045962,26.106019008838587,-97.61348984729659,-5.422971658183144,27.71621676436932
"It was originally recorded as a crib and there was no deathbed , but there will now be a deathbed .",3.25,-122.87330883445986,-6.467016254445256,24.10069765135009,-123.61174787378306,-6.505881467041213,23.362258612026892
" Political in the sense that if I threw this glass of water over yourself in an interview , it would be a political act .",3.0,-138.97874026740672,-6.042553924669858,27.36944744936443,-130.79673439796167,-5.686814539041812,35.55145331880948
"' So you're going solo now, said the victim, fumbling for her smoking again .",1.1875,-94.29684627934796,-7.253603559949843,10.353573870647736,-94.8197633539669,-7.293827950305147,9.83065679602879
Here are ten assorted uses for this book ;,4.0,-64.926682642681,-8.115835330335125,9.81499921739642,-73.70045288102553,-9.21255661012819,1.041228979051894
" Still in deep , old Michael , I should think .",1.8,-68.55302390563733,-8.569127988204666,8.102106166718158,-67.97369349624003,-8.496711687030004,8.681436576115459
"A sports injury to increase the athlete, or Gilmore groin that occurs when tendons in the groin tear due to excessive stretching and twisting .",1.75,-186.134301420869,-7.755595892536209,11.981962048413095,-185.61161460475935,-7.733817275198306,12.50464886452275
"Ideal for a small flat , the washer / dryer as advanced as the one in the main house laundry .",2.4,-120.18734332348231,-6.677074629082351,10.063678407439795,-120.26148656347674,-6.681193697970929,9.989535167445368
"The deputy chairman of the Council of Ministers , Boris Shcherbina , forbade the evacuation of surrounding Chernobyl until a government commission had come from Moscow.",3.4,-143.8300567998359,-5.992919033326495,19.31201143345035,-141.12958500277247,-5.88039937511552,22.012483230513766
The weekend was associated with an increase in fluctuations in accordance with expectations.,3.76923076923,-65.37891035494503,-5.029146950380388,26.579891020976774,-64.88063094082112,-4.990817764678548,27.078170435100688
"There is a tradition in our family that Santarém Madonna will always be reunited with their owners , do you know?",2.5,-119.91840138462062,-5.9959200692310315,17.513922734331302,-116.91283706273548,-5.845641853136774,20.519487056216448
"As it is a beta version , it is difficult to give ClarisWorks one star rating.",3.4,-67.19726180288244,-4.479817453525496,20.138409223325937,-64.25133443490586,-4.28342229566039,23.084336591302517
All she had to do was get a good night's sleep.,3.75,-56.79809674739343,-5.16346334067213,11.781637145322634,-54.34929750099426,-4.9408452273631145,14.230436391721803
A TOWN farm is plowing ahead with fundraising schemes to help disabled people and plans to the ceiling in a riding area for the disabled.,2.125,-156.36463927056755,-6.254585570822702,5.680477424416324,-155.8085649706095,-6.2323425988243795,6.2365517243743795
"'All credit to Gavin gave me the ball in the end, with a little persuasion .",1.8,-76.84647489358329,-5.489033920970235,17.705958331087018,-76.15592962419437,-5.4397092588710265,18.39650360047594
The first drafts of The Prelude was written in Germany in winter 1798-9 .,3.57142857143,-83.75238810449102,-6.442491392653155,12.296034655097515,-81.54213667372605,-6.272472051825081,14.506286085862484
Soldiers will no longer be given free cigarettes.,4.0,-49.947215320208244,-6.2434019150260305,10.275055718976631,-51.49363146866304,-6.43670393358288,8.728639570521835
 A criminal trial is not a court order to reveal the truth .,3.8,-65.1221721170762,-5.426847676423017,26.531766992533193,-65.76344206547505,-5.4802868387895876,25.89049704413435
They came to the kind of unspoken understanding real twins enjoy.,4.0,-69.60714736121001,-6.327922487382728,8.967417644665304,-69.48211699066043,-6.316556090060039,9.092448015214885
"' Harbury 's husband crime , """"said a voice, """" what is his opinion? '",1.8,-63.16152091039178,-7.017946767821309,-0.14437208533073687,-63.29391955323893,-7.032657728137659,-0.27677072817788684
"Dustin is neat Beatle cut is slightly disheveled , and there is a close up of a mole on the right shoulder .",1.1875,-124.2530178221819,-5.916810372484853,17.19501469895164,-123.03748315159035,-5.85892776912335,18.41054936954319
"In the late 1940s there was a wider range of predefined grocery lines available, and improvements had been made in the quality of packaging.",4.0,-105.90601980120535,-4.412750825050223,29.295559879653936,-107.64792542405534,-4.485330226002306,27.553654256803938
"After clearly factual ' Headpiece filled with straw """" comes the most absurd poetic words of all, indicating the speaker's weakness.",2.63636363636,-140.48601246928064,-7.394000656277928,6.635589720990225,-141.02850151719002,-7.422552711431054,6.093100673080841
"I thought it was some weirdo and when I asked who was calling voice shouted, """" That's me ! '",2.0,-105.55925048620044,-6.209367675658849,10.338376809033974,-107.45013336456715,-6.320596080268656,8.447493930667264
" Well, it's not a bad idea, is it?",4.0,-30.33034162044547,-3.7912927025556837,5.309070448916369,-31.580415067431936,-3.947551883428992,4.058997001929903
"The beauty of glass , he wrote , is this, that the surface does not need to be covered .",3.35714285714,-86.51180607993508,-5.0889297694079465,29.16131916873239,-87.00709213343812,-5.118064243143419,28.666033115229354
"The Cougar mold was last used about 8 years ago and is past his best, he suggests Mirage similar to the Cougar .",1.64285714286,-123.56638694745108,-5.6166539521568675,5.453212275737783,-121.9723072875713,-5.544195785798696,7.047291935617565
"I should probably have a word said Brigadier , pull the head and open the door.",1.64285714286,-92.87085533125675,-6.191390355417116,8.36045621415208,-96.08756670616944,-6.405837780411296,5.143744839239389
"Some slogans and ideas from the """" Democracy Wall Movement"""" of 1978-1979 was another brief consultation during these days.",2.38461538462,-116.8299439993877,-6.490552444410428,6.153888919535888,-116.90224517130771,-6.494569176183762,6.08158774761587
"The Metropolitan Police decided in the Supreme Court damages claim by cameraman Mr Anthony Walsh , whose spine was injured during the Wapping dispute.",2.75,-137.57669620428265,-5.981595487142724,21.975872127535155,-137.4396923912495,-5.975638799619544,22.1128759405683
"' If I get another few shillings out of it, I have not earned them ?",3.07692307692,-99.5405233116233,-7.110037379401665,10.423111940456153,-108.13699449780727,-7.724071035557662,1.8266407542721907
"Fill the gaps, identify queries and note points of immediate attention.",3.75,-64.1949211001275,-5.835901918193409,0.7338338691372002,-63.60476854079313,-5.782251685526648,1.3239864284715708
And he blows the smoke back into my mouth .,4.0,-59.77027358543014,-6.641141509492238,13.064407300629618,-59.657677174382734,-6.628630797153637,13.177003711677024
"The genetic spray was described as a very exciting development by another team of researchers, Dr Julia Dorin .",2.61538461538,-112.40138209003226,-6.2445212272240145,10.08255960520232,-112.75874329646493,-6.264374627581385,9.725198398769649
The old Highways Yard in Rigby Road with its railway connection seemed to offer an ideal site .,4.0,-112.98554792812484,-6.646208701654403,16.124082372200093,-113.58675289590559,-6.681573699759152,15.522877404419347
"Jodami and Jag wild jumped the last together, and Jodami found the vital additional equipment to benefit from it.",1.4,-98.16150509942918,-5.166395005233115,2.9811569198993766,-97.44701294507313,-5.128790155003848,3.695649074255428
Is it possible to view private wealth co - existing with corporate poverty ?,3.5,-101.71001898624229,-8.47583491552019,7.962569510082716,-106.8876118263487,-8.907300985529059,2.7849766699763023
The Ardakkeans was said to be superhuman strong and invulnerable to most life - threats.,2.6875,-91.30878160416958,-6.522055828869256,4.389187704265268,-90.12571338338925,-6.437550955956375,5.572255925045596
Villagers fight to block the sale of the old common,2.6,-56.141399478871534,-5.614139947887153,6.32589202598254,-55.445558263768724,-5.544555826376873,7.02173324108535
There are various ways that a recovery may be obtained from: -,2.5,-65.76735646013314,-5.978850587284831,18.455449778856575,-67.28476003641622,-6.116796366946929,16.938046202573503
"By the way , it seems a long way , but I just need to walk a mile across the fields outside the farm.",3.8125,-113.22777987990781,-5.146717267268537,33.81415286614546,-115.21445029814308,-5.237020468097413,31.8274824479102
And Notes from Underground is just such a fable of disembodied consciousness.,3.4,-94.0166216735306,-7.834718472794216,2.7304054032723286,-93.5855777441221,-7.7987981453435085,3.1614493326808173
We got our film crew and Robin sat down in front of our reeds.,3.30769230769,-85.93731109923309,-6.138379364230935,16.29769728821185,-83.16062373559156,-5.940044552542254,19.07438465185338
"Conservative candidate Robert Goodwill, has written to Labour's Marjorie Mowlam ask her to clarify her personal position on the nuclear defense of the country.",3.30769230769,-117.39799174182933,-4.891582989242889,14.209482867375542,-118.28932243132732,-4.928721767971972,13.31815217787755
"The Arab masses, indignant at the Western humiliation of Saddam Hussein , were expected to rise up against their pro - Western leaders .",4.0,-126.6120162499543,-6.0291436309502044,21.961596099958612,-128.0046197141971,-6.095458081628434,20.5689926357158
Some of America's most powerful men are worried sick after the theft of an address belonging to New York's most notorious madam .,3.4375,-159.2168514252593,-7.23712961023906,31.110687708461114,-160.7674122268815,-7.307609646676432,29.560126906838917
