text,mean_rating,gpt2_log_prob,gpt2_mean_log_prob,gpt2_slor
"A path led up from where they stood , its flag stone worn and broken, progress hidden here and there with moss and weeds .",3.8,-143.02069187164307,-5.500795841217041,46.03692348335673
"' I have to peel potatoes for Matey , and you need to take evening surgery and be ready for your guests. '",2.92857142857,-133.18771123886108,-5.327508449554443,39.1805908511123
R4 this morning SAYS DON HOWE is another likely candidate to take U.S. INTO THE NEW YEAR .,2.6,-121.07036590576172,-5.044598579406738,19.872334983751017
It is one of the ways in which the Spirit awakens prayer in the people of the Messiah.,3.76923076923,-68.56532096862793,-3.4282660484313965,43.84828476224915
Such conditions should be the same for everyone.,3.8125,-30.495611429214478,-3.3884012699127197,26.300581701919725
Or if you walked into her kitchen and disturbed .,1.0,-55.60941696166992,-5.560941696166992,10.12537111391056
"But after 1976 , the municipalities of East London able to publish the advantages of its industrial areas .",1.6,-111.88415861129761,-5.8886399269104,25.17172464861119
"Japanese banks operating in London accounted for 28.5 % of total loans from London in 1991 , U.S. banks 15% and other banks 40.7 % .",4.0,-125.55187797546387,-3.692702293395996,103.98975748473194
" I'm dying for a cup of tea, Charlie announced.",4.0,-53.201425552368164,-4.433452129364014,24.8417188293802
Katherine's mother had come home just days before they were ready to leave.,4.0,-61.21116638183594,-3.825697898864746,41.91137050128637
And hoping for a Twickenham meeting with either Kidderminster Carolians or Hitchin in the final.,2.75,-116.59405612945557,-5.299729824066162,9.721718385453869
"This is an appeal from Swansea City Council against a decision by Judge Michael Evans QC, Given Swansea City Court on 6 February 1991.",3.33333333333,-115.24333572387695,-4.432435989379883,100.48310874870529
"She stared into his eyes , and then suppressed hunger there, and her heart seemed to contract when the swell inside her.",2.07142857143,-119.91345977783203,-4.996394157409668,49.77714961906065
"A sense of well being , of transformation and enlightenment, penetrates the marrow of his bones .",3.78571428571,-86.56406784057617,-4.556003570556641,29.059847051725896
"- A control sample of respondents had all three traits, and a quarter two out of three .",2.6,-102.23904609680176,-5.381002426147461,22.411079869966102
wonder why you - But mibbe I should thank ma,1.23076923077,-93.492440700531,-7.191726207733154,-8.297195723770301
"Blossoming out of the speaker boxes located at the curb , thundering from bars and shops , each corner of its own sound system .",1.69230769231,-143.90773963928223,-5.139562129974365,37.87478057067548
"A lovely flower early, strongly scented of honey , and a yellow golden interior, but plain gray purple, with darker stripes on the outside.",2.8,-154.4457230567932,-5.325714588165283,57.6473691732414
"Young people's knowledge about the harmful effects of smoking are substantial , and those who take up smoking do so purely out of ignorance.",3.53846153846,-97.93140506744385,-3.766592502593994,85.63084335779425
Tandem annual revenue grew 24 percent to $ 1.6 billion.,3.8125,-63.162607192993164,-4.511614799499512,45.373610454309954
Gwyneth Dunwoody stated that we were secretly dismantling health and Roy Hattersley muttered about contracting out old people who brightened .,1.6,-190.6091823577881,-6.807470798492432,0.7434920192063714
Can a man who deserted his wife and children for another woman is free without any scars?,1.6,-72.43760776519775,-4.024311542510986,50.11064440281601
"If the French should take them and see them directed against such noted men , they can take care of sending them to them.",1.25,-125.16462802886963,-5.006585121154785,42.95817395196582
"The Cats Protection League Bazaar , Parliament Room, Royal Baths Assembly Rooms , Crescent Road.",1.85714285714,-122.796462059021,-6.4629716873168945,25.67192185494497
"Their findings are disturbing consequences for 600,000 people are believed to have been affected by the release of radiation.",2.5,-82.75115633010864,-3.76141619682312,64.69750658135311
"Viol tried to flag down another , but the driver ignored him .",4.0,-61.6977744102478,-4.745982646942139,31.500671645262003
"Graphic oriented programming tools , application programming interfaces and cross- application macro facilities will also be offered .",4.0,-117.70787239074707,-5.8853936195373535,46.89182031306697
"Thirdly, the uncertainty surrounding the future of the industry now .",3.2,-54.24625205993652,-4.172788619995117,20.76794111903203
The closest cooperation between the grant officers and each unit managers is important in the design of the plan and in planning your holiday .,2.5,-131.8297266960144,-5.273189067840576,39.83051577470681
"There is no robust criticism , no convincing evidence , no sign of learning from a decade of failure.",4.0,-87.47345924377441,-4.373672962188721,52.58550898517714
Survival time was defined as the period between surgery and death.,3.76923076923,-48.9145028591156,-3.7626540660858154,36.45978839719379
"Mr Tadgell , 32, rented an apartment in Australia with Joanna as she has gone from a cleaner to a waitress at the casino.",2.6875,-131.47924947738647,-4.533767223358154,64.77227236664629
"The Daurog moved about their business , eyeing Tallis with the same trembling caution as the night before .",3.66666666667,-134.5702886581421,-6.116831302642822,3.3439197583100793
"Mr Jenks marched along the corridor , glaring wrath fully about him , and the children fell back on both sides without a murmur .",2.90909090909,-151.4321780204773,-5.6085991859436035,42.00553077481874
"Your detective of the detective story , of course , went about seeking information.",3.5,-81.68531656265259,-5.445687770843506,16.042824058120488
In the seventeenth century the new Dutch Republic was the only major power to make extensive use of this method of representation.,4.0,-82.95137786865234,-3.4563074111938477,71.47837781571351
As you work on a peer - group policy model of photography and opinion?,2.3125,-95.10822772979736,-6.340548515319824,13.32987969764784
It's not like the old days when people lived in villages and knew that great- grandad was a horse thief or whatever.,4.0,-107.13284111022949,-4.1204938888549805,62.51727252431573
Directives had no application to the parliamentary proceedings or election law and reported speech.,2.28571428571,-95.38050079345703,-5.9612812995910645,18.62287165488779
"Crystal thought Berg was a newspaper reporter and she assured Rain: """"I did not ruin your story by telling him MI which killed MacQuillan . '",1.85714285714,-183.61259651184082,-5.92298698425293,39.905785774276126
"Another street also runs roughly north -south , lying between it and Ryknild Street , branch north of Tiddington road",2.71428571429,-157.57237672805786,-6.3028950691223145,9.851020057605382
' If you want to use the bathroom often .,2.4,-49.215664863586426,-4.921566486358643,15.967651080456179
"When the Indians went hunting , either for animals or rival Indians , their firepower fatal.",1.2,-104.12221145629883,-6.124835968017578,26.571416648433257
"Facts speak for themselves , but only if leaders are willing to listen , prepared to be convinced.",3.6,-86.00225448608398,-4.300112724304199,42.00820977721858
"In the preceding decade, London and other major metropolitan cities recorded massive population loss ; between major cities either lost people or experienced only slow growth .",2.71428571429,-138.2849407196045,-4.938747882843018,81.76446656264105
"' After the demise of our great team in '86 , we were building sand castles for a while - they fell together all the time .",2.84615384615,-131.92183113098145,-4.711493968963623,60.066694619079925
Amiss were struck by the courtesy and strangely uplifted to find that not everyone in this establishment was that Colonel Fagg .,1.23076923077,-152.90132761001587,-6.116053104400635,14.284353550169271
One in six trees in Switzerland is showing signs of ill health - twice as high as eight years ago .,4.0,-83.52403450012207,-3.977334976196289,75.368700454204
LEFT : Painter and decorator Kevin Barton locked into this early 2 pounds 14oz plaice during a session at Lepestone Point in Hampshire .,2.71428571429,-204.8874807357788,-6.829582691192627,6.361923930241119
It has been estimated that 65 percent of the deals are spot and the rest is up appointments.,1.92307692308,-85.53932905197144,-4.50206995010376,42.4626238370584
This was necessary in order to qualify for a subsequent call to the Bar .,4.0,-67.04522609710693,-4.469681739807129,27.701542321005164
"' Here he comes , watch out for this guy . '",4.0,-56.9666862487793,-4.747223854064941,23.236604911536574
I hope you're not gon na have a place .,1.8,-63.66227340698242,-5.787479400634766,12.419418642713424
to give children the skills necessary to perform simple math functions (related to the four rules) without problems,4.0,-91.08212471008301,-4.55410623550415,56.65841395872562
The distinction between equity and equality in the distribution and use of social services is crucial to the debate on health inequalities.,4.0,-83.3518590927124,-3.6239938735961914,75.45611623568081
After I had my tea I would go to bed .,4.0,-46.05705547332764,-4.187005043029785,23.480897312223533
"The extensive tour included building purchase, consumption , laboratory, steeping , germination and malt kilns and dispatch.",2.92857142857,-150.71264934539795,-6.5527238845825195,11.715260895266766
"After all , he had managed to defeat the system and was in sole command of a small military unit .",4.0,-84.4155535697937,-4.0197882652282715,47.35391231627423
Then she jumped up and ran along the trail.,4.0,-33.51516246795654,-3.3515162467956543,32.94892320470633
I think G.P. hold me and caress me.,1.23076923077,-65.76851272583008,-5.059116363525391,7.1704785784475575
"I did not want to be a superstar , I would only be able to play well .",2.6875,-63.943506717681885,-3.552417039871216,46.308874589560645
"This is not to deny , of course , is that crime and violence in today's society is an important social reality.",2.28571428571,-91.54229164123535,-3.8142621517181396,53.758281918159355
They strung a net between two trees and flipped around in a spirited game of four - a-side volleyball.,3.35714285714,-108.7175178527832,-4.726848602294922,50.00666387460271
"The administrative structure of the partnership, with its heavy emphasis on coordinating different agencies , would in any case tend to inhibit the unorthodox .",4.0,-127.83325481414795,-4.916663646697998,54.393901560299525
We walked solemnly around Gloucester in and out of the cathedral precincts while he told me about his childhood.,4.0,-95.59280681610107,-4.345127582550049,48.21646128665827
"By comparison, companies in the 20-50 bracket workplaces suffer from neglect , they say.",3.6,-101.49057483673096,-5.638365268707275,24.615615672464614
Within a few days of writing my planning notes a reasonable ( by UK standards) day dawned .,2.6875,-108.32293510437012,-5.416146755218506,34.57109437968157
"Whether this autoantibody has direct pathogenic significance, as in Wegener's granulomatosis , remains to be determined .",3.57142857143,-122.94976997375488,-4.391063213348389,17.109576414362607
"The event received widespread television and press coverage , and requested a civil rights march on 24 August from Coalisland to Dungannon .",2.5,-140.4997730255127,-5.203695297241211,44.143475638273856
"Robin Child refuses absolutely to grade , and when O - levels paved the way for GCSE with all its internal courses and labeling, he rejected it .",3.07692307692,-188.11461925506592,-6.270487308502197,33.97312726485981
"Synergie Ultra - Gentle Eye Make -up Remover with extracts of rose , a light oil-free moisturizer with soothing properties , £ 2.99 / 200ml .",3.47058823529,-188.7798614501953,-5.243885040283203,62.863738384618415
"Stewart and Tait was more aware of the degradation of energy, moral as well as physical and thus of impermanence of the world.",1.75,-119.38286685943604,-4.116650581359863,52.816055184561094
This rule is subject to a number of exceptions ( see Chapter 5).,4.0,-52.94790077209473,-3.7819929122924805,43.104569725603795
We are grateful to Ken Byron to set up a much needed journal in Drama and Dance Education.,3.25,-98.12485218048096,-5.16446590423584,40.63379358417515
Cycling was also definitely related to gastroesophageal reflux .,4.0,-59.37403678894043,-3.9582691192626953,20.820101432000115
"True to this tone , the tape Toms scientific analysis as opposed to bedtime bogeyman stories.",1.27272727273,-132.8059802055359,-6.324094295501709,2.4334659188222645
"As was suggested in argument , it would actually be to swallow the elephant and the load on the mosquitoes.",1.27272727273,-107.1269645690918,-5.101284027099609,22.85137817726698
The relevant moment Dr Banda waves his fly whisk .,1.64285714286,-96.60288715362549,-8.78208065032959,-4.231312743946731
Both were former members of the left-wing extremist Red Army Faction ( RAF ) .,4.0,-70.73301601409912,-4.160765647888184,52.686390991735905
"Yet ' - her tone changed again - """"I am grateful to you for your help. '",4.0,-81.50075817108154,-4.28951358795166,61.573175024708235
"Stokesley , yes , possessing either trade or manufacturers , has no appearance of bustle and business, and is a place that is well adapted to retirement . '",2.28571428571,-186.16647863388062,-5.641408443450928,24.42779013491264
"Although it is less harmful than removing bulbs and plants, can consistently seed snapper still effectively eradicate a species from an area .",1.0,-139.29251432418823,-5.571700572967529,59.92882531915939
"Tickets from Sgt Gordon Parkin ( phone 091567-6155 , ext. 6331 .",3.0,-123.87799263000488,-6.193899631500244,-4.747298295688992
"Religion : Christianity ( Bulgarian Orthodox Church ) , the Islam practiced by large Turkish and less Pomak minorities.",1.8,-128.02714252471924,-5.81941556930542,41.47427937322544
"' There is no Black Dog here ,' said the doctor.",4.0,-66.16742944717407,-5.089802265167236,21.36653947485759
"Learning a manipulative skills, such as writing , takes hours .",1.9375,-68.73712348937988,-5.72809362411499,18.64137564968628
Our common phone in the hallway wall by the front door.,2.15384615385,-58.994882583618164,-4.916240215301514,24.088097696548886
"Mr Carpenter said : """" All the victims were elderly and infirm .",3.6,-68.73360252380371,-4.909543037414551,43.67312730216376
"They say you're a known homosexual, we mean it, """" added a third .",3.0,-93.77586317062378,-5.5162272453308105,21.34883643381093
A balanced intake of calcium today means a healthier you MORNING,1.64285714286,-84.86845207214355,-7.072371006011963,7.737650481741497
"When the bishops moved into the house 10 years ago , it had been on the market for 18 months and had become very run down.",3.8,-95.77562856674194,-3.547245502471924,84.80435825930323
"I thought I could go to America and help anti - draft students around the army camps , he said.",4.0,-109.71722745895386,-5.224629878997803,41.28145621999289
Other people apart from yourself and the candidate that may be taken into account when fixing a timetable is :,1.6,-108.05569648742676,-5.402784824371338,37.14983857857021
Her mouth had formed the words before she realized .,3.35714285714,-56.65853023529053,-5.665853023529053,9.656733988122767
Water Temperature: The normal temperature range of 72 ° -76 ° F .,3.75,-78.25613021850586,-5.217075347900391,42.56587298212803
The first is a surface wound that starts as a red mark .,3.64705882353,-64.1128716468811,-4.931759357452393,20.844914670928915
"We are really struggling at this point in time , thinking , """" What are we , what are we about? '",3.53846153846,-93.64118385314941,-4.071355819702148,56.7423832716529
I do not think Chris and the band know each other well enough at the time.,2.5,-56.77616024017334,-3.3397741317749023,54.86915202597656
"' Donna , I said that we should call the police .",3.78571428571,-60.27187728881836,-5.022656440734863,16.68261994682136
"It loves damp , humid, airless places with a slightly more alkaline pH than normally found in the vagina (usually slightly acid ) .",3.78571428571,-142.61909866333008,-5.093539237976074,61.12210405507665
"Bong Water is Ann Magnuson carrying glowing incense stick it itself, Kim Gordon is a carcinogen Zippo on full flame .",1.0,-206.04535675048828,-7.358762741088867,-3.9878507370839884
"Now that she was looking closely, she realized that most of the rooms in the house had two doors .",3.6,-70.6651554107666,-3.3650074005126953,57.25620187821657
"Both drank , aware that it had been a long afternoon , and Shelley least was thirsty .",1.92307692308,-102.10294246673584,-5.6723856925964355,16.47768057334278
He had to go through Mordecai because he is a Copt .,3.47058823529,-67.55164861679077,-4.503443241119385,11.740389053614521
But now they claim the cost of free accounts is too high .,3.8,-58.3174614906311,-4.485958576202393,26.557885641439597
"What if Bruce and Pallister is injured , they have a ( decent) cover.",1.8,-107.07172870635986,-6.298336982727051,4.529662680350498
But with his mother arrested was now up to him to take charge of rebellion in Poitou .,1.6,-95.0760555267334,-4.75380277633667,25.776562965088047
' Can it be said Barry by any chance ? ',1.75,-66.84493494033813,-6.076812267303467,13.015427484413024
He takes it like a duck takes to water.,3.29411764706,-43.21193218231201,-4.321193218231201,25.602716480654422
Average household size has decreased from 3.09 in 1961 to 2.55 in 1987 and will continue to decline ( Table 2.6) .,4.0,-97.65179085731506,-3.3673031330108643,82.66228105354634
The form in which the dialogue is represented is the one that best suits your mood and subject of dialogue.,3.76923076923,-82.40773057937622,-3.924177646636963,53.62366846014834
She had come to England from Berlin in 1930 and had begun his studies at the Central School of Arts and Crafts .,1.92307692308,-79.44995498657227,-3.3104147911071777,78.069251322376
Being one of the Prince's Chosen Women have their drawbacks.,2.38461538462,-64.98187065124512,-5.41515588760376,11.061826235220067
"At least Ferdinando now know much English, what she had said to Pen to make him feel important .",1.69230769231,-123.51310539245605,-5.614232063293457,13.967773029625022
"As if he remembered his manners , he saw an invitation Nicandra .",1.64285714286,-94.93892192840576,-6.781351566314697,-3.745649099205707
"' Act Two - Beginners can , said a shaking voice from outside the door.",1.75,-100.55198383331299,-5.914822578430176,15.147926013699973
Coming and going - there had been too much of it.,3.45454545455,-39.76502323150635,-3.3137519359588623,38.69216497195495
"Sow seed outdoors in spring, or divide plants in spring and leave 60cm ( 2 feet) between plants.",3.64705882353,-122.1336727142334,-5.310159683227539,47.631482500294254
"In 1925, Whittaker had become an expert in their field and Chapman were immediately impressed by his knowledge of football injuries.",2.38461538462,-107.16439485549927,-4.286575794219971,64.26048694041961
"This has now been cut from 3% to 6.7% , but according to Chairman Mike Tilbrook , 'continues to show a useful paper profit ' remaining inventory .",1.75,-184.46532011032104,-5.270437717437744,35.30556113400806
"We've still got the Dower House , and Lincolnshire is lovely in May . ’",3.6,-111.45806217193604,-5.866213798522949,1.5206753473585053
My first real friend was probably a boy called Adam .,3.57142857143,-48.585707664489746,-4.416882514953613,29.44235955693304
She was wearing denim overalls and carrying a bucket and brush .,3.61111111111,-63.250197887420654,-4.8653998374938965,29.218466466669824
In the next year he had custody of Rochester Castle .,3.46153846154,-60.826404094696045,-5.529673099517822,17.520222431086168
BOOKING is essential for a cycle ride around Wirral Country Park on Sunday when the leader will be Cheshire ranger Barry Jackson .,2.875,-149.61018991470337,-5.541118144989014,49.06918255273146
This expression is called the fundamental theorem of Riemannian geometry .,3.93333333333,-54.48544263839722,-3.891817331314087,28.782876806151194
"Greg Hocking was one of those rare people who drift into teaching and find themselves , to their own surprise , absolutely cut out for the job .",3.0,-131.50098752975464,-4.53451681137085,65.11693936293827
On appointment to office a new minister will take over responsibility for many departmental policies .,3.14285714286,-76.54015827178955,-4.502362251281738,42.04021459589474
"When Rhun in his kindness lent an arm to raise him from his knees , he hung heavily still , clinging to his desperate humility .",3.61111111111,-146.03108882904053,-5.4085588455200195,47.39100093065926
Figure shows how the A-measure per unit area varies with radiometer reading .,3.0,-88.47128295898438,-5.204193115234375,22.07106982171446
In some pubs fake hand pumps serve gassy beer .,3.35294117647,-86.58383560180664,-7.871257781982422,6.951103042682007
Preliminary work began last September following the appointment of two countryside officers who are employed full time on the project .,3.72222222222,-105.92880821228027,-4.605600357055664,51.52728778253859
"This is , of course , only a tendency , and the move away from local policemen to larger , centralised policing may reduce this effect .",3.4,-135.56780242919922,-4.841707229614258,42.29017530360957
Tod features another kind of dream in which he is a woman .,3.25,-76.10604763031006,-5.436146259307861,11.428642133019679
Valuable coaching can often come from drama school tutors who can give a fair assessment of the possibilities you may have prior to auditioning .,3.42857142857,-134.13879776000977,-4.790671348571777,61.057037917062985
"Because simulated annealing is a stochastic algorithm , different runs of probeorder will not necessarily produce the same output probe order .",3.15384615385,-132.59944009780884,-4.91109037399292,51.165538830087
"Although the music was animated , only the arms moved .",3.28571428571,-60.89542579650879,-5.535947799682617,9.896217453692827
"But the report also blasts authority bosses for failing to control the activities of 58-year-old Mr Watney , who took early retirement last year .",3.73333333333,-124.94782447814941,-4.1649274826049805,75.04375765191662
Some would of course reply personally ( he had included postage ) .,3.66666666667,-85.9587893486023,-6.6122145652771,7.602342765048476
"Police are appealing for witnesses to the incident , which happened at 11am on Monday in Windsor Street , Toxteth .",3.4,-83.45194816589355,-3.4771645069122314,75.310528030201
The surface need not be perfectly flat or smooth .,3.75,-43.57057571411133,-4.357057571411133,26.690088227926807
"There are 5,733 empty council houses , almost 2,000 of which have been empty for more than a year .",4.0,-80.85331535339355,-3.3688881397247314,60.82680087479079
Heath ( 3.3 ) sums up one influential and long-established tradition in the study of class differences in education .,3.75,-114.88032341003418,-4.595212936401367,38.19855671445049
And his price — his price can be of enormous use .,3.0,-70.70724105834961,-5.892270088195801,11.879013364269852
"There was a significant improvement in the attendance of miners at the Mansfield clinic , however , since this was much closer to their homes .",3.2,-116.32949495315552,-4.308499813079834,60.45504739179384
‘ Then maybe most of the faults were on my side .,3.5,-71.3206787109375,-5.4862060546875,12.593398573198968
Gere and Basinger star in the erotic thriller Final Analysis which Warner Home Video will released into video libraries by October 18 .,3.15384615385,-154.646746635437,-5.947951793670654,57.49175833773555
"Recently , concern has grown that Michelangelo's ceiling of the Sistine chapel in Rome has been irreparably altered by the Vatican conservation team .",3.93333333333,-119.96762323379517,-4.136814594268799,76.94601378756511
Disillusion me and get my sympathy at the same time .,2.76470588235,-62.07871055603027,-5.1732258796691895,11.569375931732523
The horse shot out like an arrow from a bow . ’,3.88888888889,-70.8839054107666,-5.452608108520508,17.806817305476557
The British Horse Society is anxious to find out why a third of them should have happened in this year alone .,2.93333333333,-102.41017246246338,-4.655007839202881,43.09881171515147
"Made with Pertex fabrics and Quallofil 7 filling , the Kompakt Lite weights only 1.2kg and , in its stuff sack , reduces to 7l .",2.75,-217.07175254821777,-5.866804122924805,-3.7926802226640746
"In exceptional circumstances , your Head of Department will not apply the withdrawal clause if there is a reasonable explanation for failure to notify .",3.53333333333,-115.14699459075928,-4.605879783630371,62.64185426947509
"‘ Goodness me , who on earth can that be ? ’",3.66666666667,-82.70427703857422,-5.513618469238281,7.641587852912053
Small specimens are sometimes confused with Synodontis petricolor .,3.53846153846,-70.57329082489014,-5.04094934463501,8.114099134228965
"They called us out into the stadium too early and it was hot , very hot .",3.58823529412,-75.04581499099731,-4.414459705352783,36.3274904547841
"The review copy is a solid black , but the basic model comes oil-finished .",3.41176470588,-101.56241750717163,-5.974259853363037,5.042182129938055
"In their bedroom something crashed to the floor , which immediately woke one of the twins who began to howl .",3.6,-110.81042671203613,-5.036837577819824,31.37073782251676
Wanting a man who was such a louse .,2.6,-53.712149143218994,-4.882922649383545,5.883013113766722
This essential motion can not take place except in a liquid medium .,3.93333333333,-67.75260162353516,-5.211738586425781,25.09399803190702
Upper Stowe was once called Butter Stowe because the London carrier collected butter here .,3.69230769231,-116.27094554901123,-6.459496974945068,16.578328443097774
The induction of adhesion of particular T-cell subsets by specific cytokines would make the process of lymphocyte recruitment more flexible and selective .,3.5,-118.46650838851929,-4.085052013397217,71.56067682601264
‘ If I'd been in your shoes I'd have walked right out on him . ’,3.8,-81.34160041809082,-4.067080020904541,40.200649527326135
"‘ But it was lost — walls were built over it , the paper had disintegrated . ’",3.15789473684,-113.28382444381714,-5.394467830657959,24.804767255174767
"You can visit the village — it has a pub , beach and a shop — then retrace your steps through the woods to reach the Saints' Way .",3.8125,-130.52334928512573,-4.21043062210083,88.17465747381544
He's amongst the qualifiers for the Lancome trophy at Paris .,3.70588235294,-78.75248861312866,-6.0578837394714355,13.73481894144949
"‘ Steal for you ? ’ he answered Laura's astonished protest , ‘ I'd do time .",3.0,-146.06275081634521,-6.63921594619751,2.061740658675973
The previous maximum flue length for the 10.5kW and 18kW output boilers was three metres .,3.64285714286,-111.87678909301758,-4.661532878875732,24.364963869850044
"Rising slowly like an automaton , she made her way over to the counter and picked up the receiver .",3.6875,-90.49195671081543,-4.1132707595825195,43.47117305704569
Has he really offered you the job back ? ,3.6,-52.33370304107666,-5.233370304107666,6.75295426125362
"They were like cogs working together , fitting into place when and where they were needed .",3.84615384615,-78.75820541381836,-4.375455856323242,39.75280442763065
"Agnes , now fully dressed , went into the hall .",3.88235294118,-71.41979026794434,-5.951649188995361,3.5432781197402647
"Supplement per person per night £135 for the first night , £105 each additional night ( minimum 2 persons ) .",3.3125,-108.13643980026245,-4.701584339141846,57.036939359878886
"You should obtain a Certificate of Posting , which is available free of charge at the counter .",3.88888888889,-71.09664297103882,-3.7419285774230957,51.26516873366569
The modernization and industrialization of nineteenth century Britain changed the population map .,3.625,-73.90592384338379,-5.278994560241699,26.014340014935925
Pallister's rivals are : Steve Bruce ( Manchester United ) ; Stuart Pearce ( Nottingham Forest ; Paul McGrath ( Aston Villa ) ; Gary Lineker ( Spurs ) ; Ray Houghton ( Liverpool ) .,3.38888888889,-153.08762502670288,-3.5601773262023926,188.91952651404688
‘ This shows the company didn't learn anything from this lesson .,3.3125,-69.59788131713867,-4.971277236938477,21.14251656369423
"Here we have an uninterrupted view of the prospect , and what a glorious prospect it is , stretching far away for many miles on every hand .",3.15384615385,-114.21135902404785,-4.078977108001709,73.83689714241495
"Two years before , two TA soldiers met at an Army open day .",2.93333333333,-91.54659461975098,-6.5390424728393555,11.918969738877294
Orthodox Judaism continues to teach an elaborate separation of the menstruating woman from contact with the men of her family .,3.35294117647,-103.24065732955933,-4.488724231719971,53.50457632602496
A recent architectural survey revealed problems at the 60-year-old Salutation Church in Salutation Road .,3.77777777778,-93.16918516159058,-4.4366278648376465,35.36978149000208
The fireplace in question was set into a huge thick wall that partly divided the main room .,3.875,-89.37468910217285,-4.9652605056762695,38.10749242937567
"It is a brave move to start afresh in a garden , and a sure test of one's design talents .",3.35714285714,-102.08416032791138,-4.438441753387451,41.69162846681459
"Liverpool won early popularity as a result of Britain's military victories in the Peninsula , just as Mr Major's reputation was enhanced by the Gulf War .",3.9375,-132.5572190284729,-4.570938587188721,86.96913256412375
The EEC has banned BST until further research has been completed .,3.72222222222,-72.91853380203247,-5.6091179847717285,28.23134252755746
This deliberate emphasis on the young people's unreliable and hurtful past relationships poses a dilemma for residential workers .,3.5,-118.37278604507446,-5.636799335479736,40.81744514232287
‘ As far as I can see we can either go for Dersingham or for the man himself .,3.6,-103.12524127960205,-4.687510967254639,25.75723519463213
Distinction is drawn between existence of licence and its ceasing to have effect .,3.46666666667,-82.75492858886719,-5.172183036804199,20.964901432670956
Turn them into public gardens and you create an attraction instead of an eyesore .,3.85714285714,-74.9452133178711,-4.684075832366943,37.55395485500422
Mr Hawke last week repeated his support for the airlines recruiting new pilots overseas and re-hiring their former pilots on individual contracts .,3.6,-122.86226177215576,-4.550454139709473,82.77836948510037
"In February , councillors refused to allow a variation of the hours .",3.29411764706,-78.1237359046936,-6.009518146514893,9.478131610275739
"Nine schools in three Midlands LEAs , will be identified for in-depth study , following a questionnaire survey .",3.3125,-115.76282691955566,-5.261946678161621,33.34154765498653
"It is when the claim to neutrality is seen , as it must be , as a sham that damage is done to the judicial system .",2.46666666667,-113.3659029006958,-4.198737144470215,53.52061608777058
"Some of the trees , the vegetation and the animals were mechanical creations of Mirage Enterprises .",3.4,-89.0594630241394,-5.2387919425964355,29.81012967720619
"I say he because that is what I think of , though it could be they or even she .",2.53333333333,-93.84716987609863,-4.692358493804932,18.278966489079664
"They are scripted for NCR System 3000 , Sun , HP DECstation and IBM hosts .",3.75,-145.3029613494873,-8.072386741638184,-6.769836418030025
"The sequel arises from Hook's Barrie-esque determination to usurp another man's family , and from the modern man's fear of the child within himself .",3.5625,-155.76560974121094,-4.867675304412842,33.282891323851175
He looked from one tired face to another .,3.8,-45.036864280700684,-5.004096031188965,11.340780084611659
Invite the person closest to you to give you some honest feedback on the degree of diplomacy you exhibit .,3.75,-91.71403169631958,-4.367334842681885,53.030057591752126
There is little scope and seemingly no consideration for a contract by the valuer as principal .,2.70588235294,-102.82593727111816,-5.712552070617676,15.37680101929007
"‘ Oh , it's not so bad , ’ Charles offered feebly .",3.8125,-100.76915073394775,-5.598286151885986,5.667673527252106
"And the programme ended as it dropped onto the fire to a chorus from the rest of Alf's family of ‘ unclean , unclean ’ .",2.35294117647,-181.2580828666687,-5.847034931182861,12.777521663398517
John Taylor was an itinerant craftsman who came from Oxford in 1839 to recast the church bells at Loughborough .,3.86666666667,-109.46494770050049,-4.210190296173096,58.79251224897095
‘ What are you going to do next about Tweed ? ’,3.61111111111,-70.09253740310669,-4.672835826873779,25.25998875307178
"Be flexible , if necessary suggest that more time should be devoted to an item at a separate meeting .",3.53333333333,-99.21235084533691,-4.960617542266846,36.12082666940333
It was originally published by the American company Houghton Mifflin ) .,3.75,-64.25333404541016,-4.015833377838135,27.353335320808668
For the truth is that no single agent affects our planet as much as we do .,3.46666666667,-69.37913751602173,-4.081125736236572,44.33620148564053
Glass exploded and shattered all around it as the storm wind and rain blasted down the corridor at them .,3.0,-94.84328269958496,-4.742164134979248,50.52696985144922
Lay participation in the running of the service was reduced ; in its place community health councils were created to represent the public .,3.14285714286,-110.4338607788086,-4.601410865783691,52.721768236676894
"The borrowers , Mr and Mrs Clothier , had a £225,000 advance on their home in Silverdale Avenue , Walton-on-Thames .",3.35714285714,-129.97634887695312,-4.061760902404785,37.242181379830015
Rachel sat in tense silence beside the detestable Damian Flint .,3.9375,-78.04959726333618,-6.003815174102783,20.888875079910036
"Fat couples in vacation plaids , bouncing about like toddlers in the low g and cooing over the moondirt souvenir jewellery .",2.5,-176.97353601455688,-6.102535724639893,12.370658404860393
The Presidential Council initially appeared designed to supplant the CPSU central committee politburo as the main centre of political decision making in the Soviet Union .,3.33333333333,-134.41100120544434,-4.4803667068481445,72.85201528686119
The hon. Gentleman said that the proposal was half-baked .,3.07692307692,-49.437546730041504,-3.5312533378601074,22.246477746961247
The transporters are designed to withstand accidents and until recently the Govenrment ruled out any possibility of a radioactive leak .,3.77777777778,-125.01368045806885,-4.808218479156494,43.30281338473878
I knew that there had to be a wound : she had not been drowned or strangled or poisoned .,3.3125,-88.57522487640381,-4.217867851257324,44.59293747990213
We are firmly committed to equal treatment for men and women in pensions .,3.41176470588,-55.10511636734009,-3.936079740524292,44.98425085891762
